"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"	"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"
"ENSG00000205636.3_LINC00583"	NA	NA	NA	NA	NA	NA
"ENSG00000205639.12_MFSD2B"	0	0	0	0	0	0
"ENSG00000205642.10_VCX3B"	0	0	0	NA	1.35958073761995	NA
"ENSG00000205643.11_CDPF1"	0	0.224122290971382	0	0	0.194620907788086	0
"ENSG00000205644.5_AC025186.1"	NA	-1.11618019575293	NA	NA	0	NA
"ENSG00000205649.9_HTN3"	NA	NA	NA	NA	NA	NA
"ENSG00000205653.2_AL035696.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205659.11_LIN52"	0	-0.150253072529729	0	0	-0.163773457286051	0
"ENSG00000205667.3_ARSH"	0	0	0	0	0	0
"ENSG00000205669.4_ACOT6"	NA	0	NA	NA	0	NA
"ENSG00000205670.12_SMIM11A"	0	0	0	NA	0	NA
"ENSG00000205678.8_TECRL"	NA	NA	NA	NA	NA	NA
"ENSG00000205682.2_AC020741.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205683.11_DPF3"	0	0	0	0	0	0
"ENSG00000205693.4_MANSC4"	0	0	0	0	0	0
"ENSG00000205695.3_AL390205.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205696.4_ADARB2-AS1"	NA	0	NA	NA	-1.83679206270332	NA
"ENSG00000205702.11_CYP2D7"	0	0	0	0	0	0
"ENSG00000205704.7_LINC00634"	0	-0.563499433292585	0	-1.93952550329613	-1.0365518640661	0
"ENSG00000205707.11_ETFRF1"	0	0	0	0	0	0
"ENSG00000205710.4_C17orf107"	0	0	0	0	0	0
"ENSG00000205716.4_FAM183DP"	NA	0	NA	NA	0	NA
"ENSG00000205718.9_MBD3L4"	NA	NA	NA	NA	NA	NA
"ENSG00000205726.15_ITSN1"	0	0	0	0	0	0
"ENSG00000205730.6_ITPRIPL2"	0	0	0	0	0	0
"ENSG00000205740.2_AL359878.1"	0	0	0	0	0	0
"ENSG00000205744.10_DENND1C"	0	0	0	0	0	0
"ENSG00000205745.2_AC083864.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205746.9_PKD1P4"	0	0	0	0	0	0
"ENSG00000205754.12_SLCO1B7"	NA	0	NA	NA	0	NA
"ENSG00000205755.12_CRLF2"	0	0	0	0	0	0
"ENSG00000205755.12_PAR_Y_CRLF2"	NA	NA	NA	NA	NA	NA
"ENSG00000205758.12_CRYZL1"	0	0	0	0	0	0
"ENSG00000205763.13_RP9P"	0	0	0	0	0	0
"ENSG00000205765.9_C5orf51"	0	-0.166119453165109	0	0	0	0
"ENSG00000205767.4_AL136038.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205771.6_CATSPER2P1"	0	0.226531752989547	0	0	0.335121171959106	0
"ENSG00000205777.18_GAGE1"	NA	0	NA	NA	0	NA
"ENSG00000205784.4_ARRDC5"	0	0	0	0	0	0
"ENSG00000205786.8_LINC01531"	0	0	0	NA	-1.21991280704221	NA
"ENSG00000205790.1_DPP9-AS1"	0	0	0	0	0	0
"ENSG00000205791.3_LOH12CR2"	0	0	0	0	0	0
"ENSG00000205794.4_AC098591.2"	0	0	0	0	0	0
"ENSG00000205795.4_CYS1"	0	0	0	0	0	0
"ENSG00000205808.7_PLPP6"	0	0	0	0	-0.286401370529032	0
"ENSG00000205809.9_KLRC2"	0	0	0	0	0	0
"ENSG00000205810.9_KLRC3"	0	0	0	NA	0	NA
"ENSG00000205822.10_TPTE2P6"	NA	0	NA	NA	0	NA
"ENSG00000205830.1_AC024132.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205832.7_C16orf96"	0	0	0	0	-0.478124160379792	0
"ENSG00000205835.9_GMNC"	0	1.58486572895092	0	0	1.32656554888801	0
"ENSG00000205837.7_LINC00487"	0	0	0	0	0	0
"ENSG00000205838.14_TTC23L"	0	0	0	0	0	0
"ENSG00000205846.4_CLEC6A"	0	0	0	0	-0.799349178805418	0
"ENSG00000205847.6_OR7E91P"	0	0	0	0	0	0
"ENSG00000205853.12_RFPL3S"	0	0	0	0	0	0
"ENSG00000205856.4_C22orf42"	NA	0	NA	NA	0	NA
"ENSG00000205857.2_NANOGNB"	NA	NA	NA	NA	NA	NA
"ENSG00000205858.10_LRRC72"	NA	NA	NA	NA	NA	NA
"ENSG00000205861.13_PCOTH"	NA	0	NA	NA	0	NA
"ENSG00000205863.11_C1QTNF9B"	NA	0	NA	NA	0	NA
"ENSG00000205864.1_KRTAP5-6"	NA	0	NA	NA	0	NA
"ENSG00000205865.4_FAM99B"	NA	NA	NA	NA	NA	NA
"ENSG00000205866.4_FAM99A"	NA	NA	NA	NA	NA	NA
"ENSG00000205867.3_KRTAP5-2"	NA	NA	NA	NA	NA	NA
"ENSG00000205869.2_KRTAP5-1"	0	0	0	0	0	0
"ENSG00000205871.5_RPS3AP47"	0	0	0	0	0	0
"ENSG00000205879.5_FAM90A2P"	NA	0	NA	NA	0	NA
"ENSG00000205882.8_DEFB134"	NA	NA	NA	NA	NA	NA
"ENSG00000205883.2_DEFB135"	NA	NA	NA	NA	NA	NA
"ENSG00000205884.2_DEFB136"	NA	NA	NA	NA	NA	NA
"ENSG00000205885.7_C1RL-AS1"	0	0	0	0	0	0
"ENSG00000205890.3_AC108134.1"	0	0	0	0	0	0
"ENSG00000205897.5_OR7E136P"	0	0	0	NA	0	NA
"ENSG00000205898.3_AC019155.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205899.4_BHLHA9"	NA	0	NA	NA	NA	NA
"ENSG00000205903.7_ZNF316"	0	-0.230076493659138	0	0	0	0
"ENSG00000205913.7_SRRM2-AS1"	0	0	0	0	0	0
"ENSG00000205916.11_DAZ4"	NA	NA	NA	NA	NA	NA
"ENSG00000205918.9_PDPK2P"	0	0	0	1.36146802297796	0	0
"ENSG00000205922.5_ONECUT3"	5.35533276456054	1.13814645040946	0	5.47915727171962	3.94259231394086	0
"ENSG00000205923.3_CEMP1"	NA	NA	NA	NA	NA	NA
"ENSG00000205927.5_OLIG2"	0	0	0	NA	0	NA
"ENSG00000205929.11_C21orf62"	0	0	0	0	0	0
"ENSG00000205930.10_C21orf62-AS1"	0	0	0	0	0	0
"ENSG00000205936.3_PPP1R12BP2"	NA	NA	NA	NA	NA	NA
"ENSG00000205937.12_RNPS1"	0	-0.146500628128529	0	0	0	0
"ENSG00000205940.8_HSP90AB2P"	0	0	0	0	0	0
"ENSG00000205944.11_DAZ2"	NA	NA	NA	NA	NA	NA
"ENSG00000205946.1_USP17L6P"	NA	NA	NA	NA	NA	NA
"ENSG00000205955.4_HSP90AA5P"	0	-0.485311191758328	0	NA	0	0
"ENSG00000205959.4_AC105345.1"	0	0	0	0	0	0
"ENSG00000205971.3_AC074389.1"	NA	NA	NA	NA	NA	NA
"ENSG00000205976.4_AC091951.1"	NA	0	NA	NA	0	NA
"ENSG00000205978.6_NYNRIN"	0	-0.434311540467205	0	0	0	0
"ENSG00000205981.8_DNAJC19"	0	0	0	0	0	0
"ENSG00000205989.1_DEFB109C"	NA	NA	NA	NA	NA	NA
"ENSG00000206013.2_IFITM5"	NA	NA	NA	0	-1.12127420155938	0
"ENSG00000206014.7_OR7E161P"	NA	0	NA	NA	0	NA
"ENSG00000206026.7_SMIM21"	NA	0	NA	NA	0	NA
"ENSG00000206028.1_Z99774.1"	NA	0	NA	NA	0	NA
"ENSG00000206034.1_DEFB109B"	NA	NA	NA	NA	NA	NA
"ENSG00000206042.1_DEFA7P"	NA	NA	NA	NA	NA	NA
"ENSG00000206043.7_C18orf63"	0	0	0	0	0	0
"ENSG00000206047.2_DEFA1"	NA	NA	NA	NA	NA	NA
"ENSG00000206052.11_DOK6"	0	0	0	0	0	0
"ENSG00000206053.13_JPT2"	0	0	0	0	0	0
"ENSG00000206062.4_AL121823.1"	NA	NA	NA	NA	NA	NA
"ENSG00000206066.3_IGLL3P"	NA	NA	NA	NA	NA	NA
"ENSG00000206069.6_TMEM211"	0	0.801064583506328	0	NA	0	0
"ENSG00000206072.13_SERPINB11"	0	0	0	0	1.50947451718798	0
"ENSG00000206073.11_SERPINB4"	8.39463093826679	1.04719578553706	7.34743515272973	4.1345552460567	1.21623366868586	0
"ENSG00000206075.14_SERPINB5"	6.56381586043284	1.63768233436929	4.92613352606355	0	0	0
"ENSG00000206077.13_ZDHHC11B"	0	0	0	0	0	0
"ENSG00000206090.4_AP000350.1"	NA	0	NA	NA	0	NA
"ENSG00000206102.2_KRTAP19-8"	NA	NA	NA	NA	NA	NA
"ENSG00000206104.2_KRTAP20-3"	NA	NA	NA	NA	NA	NA
"ENSG00000206105.2_KRTAP20-4"	NA	NA	NA	NA	NA	NA
"ENSG00000206106.2_KRTAP22-2"	NA	NA	NA	NA	NA	NA
"ENSG00000206107.2_KRTAP27-1"	NA	NA	NA	NA	NA	NA
"ENSG00000206113.11_CFAP99"	0	0	0	0	0.65586950790395	0
"ENSG00000206120.11_EGFEM1P"	0	0	0	0	0	0
"ENSG00000206127.11_GOLGA8O"	0	0.402797479184902	0	NA	0	0
"ENSG00000206129.4_AC006305.1"	NA	0	NA	NA	NA	NA
"ENSG00000206140.11_TMEM191C"	0	0	0	0	0	0
"ENSG00000206142.9_FAM230H"	NA	NA	NA	NA	NA	NA
"ENSG00000206144.5_MAPK6P1"	NA	0	NA	NA	NA	NA
"ENSG00000206145.8_P2RX6P"	NA	1.40605660500396	NA	NA	0	NA
"ENSG00000206147.5_RPL23AP57"	0	0	0	NA	0	0
"ENSG00000206149.10_HERC2P9"	0	0.418783637816028	0	0	0.363915367013955	0
"ENSG00000206150.4_RNASE13"	NA	0	NA	NA	0	NA
"ENSG00000206159.11_GYG2P1"	NA	NA	NA	0	0	0
"ENSG00000206168.1_Z69890.1"	0	0	0	NA	0	NA
"ENSG00000206172.8_HBA1"	0	0.650190674582924	0	0	0	0
"ENSG00000206177.7_HBM"	NA	0	NA	NA	0	NA
"ENSG00000206178.2_HBZP1"	NA	NA	NA	NA	NA	NA
"ENSG00000206181.6_ELOA2"	NA	0	NA	NA	0	NA
"ENSG00000206187.4_LINC02346"	NA	0	NA	NA	0	NA
"ENSG00000206190.12_ATP10A"	0	0	0	0	0	0
"ENSG00000206192.7_ANKRD20A9P"	NA	0	NA	NA	0	NA
"ENSG00000206195.11_DUXAP8"	0	0	0	0	0	0
"ENSG00000206199.11_ANKUB1"	0	0	0	0	0	0
"ENSG00000206203.5_TSSK2"	NA	NA	NA	NA	NA	NA
"ENSG00000206228.4_HNRNPA1P4"	0	0	0	0	0	0
"ENSG00000206249.3_AL359555.1"	NA	0	NA	NA	0	NA
"ENSG00000206260.4_PRR23A"	NA	NA	NA	NA	NA	NA
"ENSG00000206262.9_FOXL2NB"	0	1.02233699511026	0	NA	-1.5107733935861	4.23562624052374
"ENSG00000206337.12_HCP5"	0	0	0	0	-0.3155641029266	0
"ENSG00000206341.7_HLA-H"	0	0	0	0	0	0
"ENSG00000206344.7_HCG27"	0	0	0	0	0	0
"ENSG00000206356.5_AC114324.1"	NA	NA	NA	NA	NA	NA
"ENSG00000206384.10_COL6A6"	0	0.715927233145204	0	0	0.675698302369885	0
"ENSG00000206417.8_H1-10-AS1"	0	0	0	0	0	0
"ENSG00000206418.4_RAB12"	0	0	0	0	0	0
"ENSG00000206422.2_LRRC30"	NA	NA	NA	NA	NA	NA
"ENSG00000206432.4_TMEM200C"	0	0	0	0	-0.584085533164582	0
"ENSG00000206448.3_PPIAP30"	0	0	0	NA	0	NA
"ENSG00000206474.8_OR10C1"	NA	NA	NA	NA	NA	NA
"ENSG00000206503.13_HLA-A"	0	0	0	0	0	0
"ENSG00000206527.10_HACD2"	0	0	0	0	0	0
"ENSG00000206530.11_CFAP44"	0	0	0	0	0.424979403148213	0
"ENSG00000206531.10_CD200R1L"	0	0	0	NA	0	0
"ENSG00000206535.8_LNP1"	0	0.24742578153607	0	0	0	0
"ENSG00000206536.1_OR5K3"	NA	NA	NA	NA	NA	NA
"ENSG00000206538.9_VGLL3"	0	0.546906784546065	0	0	0	0
"ENSG00000206549.13_AC109583.1"	0	0	0	0	-0.746956311221954	0
"ENSG00000206552.4_KRBOX1-AS1"	NA	0	NA	NA	NA	NA
"ENSG00000206557.6_TRIM71"	0	0	0	0	0.932736061197496	0
"ENSG00000206559.8_ZCWPW2"	0	0	0	0	0	0
"ENSG00000206560.11_ANKRD28"	0	0	0	0	0	0
"ENSG00000206561.13_COLQ"	0	0	0	0	0	0
"ENSG00000206562.12_METTL6"	0	0	0	0	0	0
"ENSG00000206567.10_AC022007.1"	0	-0.314852438972185	0	0	0	0
"ENSG00000206573.9_THUMPD3-AS1"	0	0	0	0	0	0
"ENSG00000206579.9_XKR4"	0	0	0	0	0	0
"ENSG00000206582.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206583.1_RNU6-1292P"	NA	NA	NA	NA	NA	NA
"ENSG00000206585.1_RNVU1-7"	0	-1.31054054748374	0	NA	0	NA
"ENSG00000206587.1_RNU6-46P"	NA	NA	NA	NA	NA	NA
"ENSG00000206588.1_RNU1-28P"	NA	NA	NA	NA	NA	NA
"ENSG00000206589.1_RNU6-354P"	NA	0	NA	NA	NA	NA
"ENSG00000206590.1_RNU6-132P"	NA	NA	NA	NA	NA	NA
"ENSG00000206592.1_AC016559.1"	NA	-1.72713399695531	NA	NA	-1.83529900452785	NA
"ENSG00000206593.1_RNU6-47P"	NA	NA	NA	NA	NA	NA
"ENSG00000206595.1_RNU6-877P"	NA	0	NA	NA	0	NA
"ENSG00000206596.1_RNU1-27P"	NA	0	NA	NA	0	NA
"ENSG00000206597.1_SNORA57"	NA	NA	NA	NA	NA	NA
"ENSG00000206598.1_RNU6-1286P"	NA	NA	NA	NA	NA	NA
"ENSG00000206599.1_RNU6-841P"	NA	NA	NA	NA	NA	NA
"ENSG00000206600.1_RNU6-25P"	NA	NA	NA	NA	NA	NA
"ENSG00000206601.1_RNU6-431P"	0	0	0	NA	0	NA
"ENSG00000206602.1_SNORD58A"	NA	NA	NA	NA	NA	NA
"ENSG00000206603.1_SNORA22B"	0	-0.539471246191869	0	NA	0	NA
"ENSG00000206604.1_RNU6-425P"	NA	NA	NA	NA	NA	NA
"ENSG00000206605.1_RNU6-946P"	NA	NA	NA	NA	NA	NA
"ENSG00000206606.1_RNU6-1296P"	NA	NA	NA	NA	NA	NA
"ENSG00000206609.1_SNORD116-11"	NA	NA	NA	NA	NA	NA
"ENSG00000206611.1_SNORD24"	NA	NA	NA	NA	NA	NA
"ENSG00000206612.1_SNORA2A"	0	0	0	0	0	0
"ENSG00000206613.1_RNU6-1336P"	NA	NA	NA	NA	NA	NA
"ENSG00000206614.1_RNU6-477P"	NA	NA	NA	NA	NA	NA
"ENSG00000206615.1_RNU6-338P"	NA	NA	NA	NA	NA	NA
"ENSG00000206616.1_RNU6-741P"	NA	NA	NA	NA	NA	NA
"ENSG00000206617.1_RNY1P5"	NA	NA	NA	NA	NA	NA
"ENSG00000206618.1_RNU6-1264P"	NA	NA	NA	NA	NA	NA
"ENSG00000206620.1_SNORD45C"	NA	NA	NA	NA	NA	NA
"ENSG00000206621.1_SNORD116-14"	NA	NA	NA	NA	NA	NA
"ENSG00000206622.1_SNORA69"	NA	0	NA	NA	0	NA
"ENSG00000206623.1_RNU6-979P"	NA	NA	NA	NA	0	NA
"ENSG00000206624.1_RNU1-39P"	NA	NA	NA	NA	NA	NA
"ENSG00000206625.1_RNU6-1"	NA	NA	NA	NA	NA	NA
"ENSG00000206627.1_RNU6-969P"	NA	0	NA	NA	-0.849099082942866	NA
"ENSG00000206629.1_RNU1-63P"	NA	NA	NA	NA	NA	NA
"ENSG00000206630.1_SNORD60"	NA	NA	NA	NA	NA	NA
"ENSG00000206631.1_RNU6-657P"	NA	NA	NA	NA	NA	NA
"ENSG00000206633.1_SNORA80B"	0	-1.05255419178995	0	0	0	0
"ENSG00000206634.1_SNORA22"	0	0	0	NA	0	NA
"ENSG00000206635.1_RNU6-1062P"	NA	-1.65777059894008	NA	NA	NA	NA
"ENSG00000206636.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206637.1_SNORA70H"	NA	NA	NA	NA	NA	NA
"ENSG00000206638.1_RNU6-672P"	NA	0	NA	NA	0	NA
"ENSG00000206639.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206640.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206641.1_RNU6-449P"	NA	NA	NA	NA	NA	NA
"ENSG00000206644.1_RNU6-1279P"	NA	NA	NA	NA	NA	NA
"ENSG00000206645.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206646.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206647.1_AC007240.1"	0	-1.26434384237054	0	NA	0	NA
"ENSG00000206649.1_AC104212.1"	NA	NA	NA	NA	NA	NA
"ENSG00000206650.1_SNORA70G"	NA	0	NA	NA	0	NA
"ENSG00000206651.1_Y_RNA"	NA	-0.83566129428522	NA	NA	0	NA
"ENSG00000206652.1_RNU1-1"	NA	NA	NA	NA	NA	NA
"ENSG00000206654.1_RNU6-608P"	NA	0	NA	NA	NA	NA
"ENSG00000206656.1_SNORD116-17"	NA	NA	NA	NA	NA	NA
"ENSG00000206658.1_RNU6-1039P"	NA	NA	NA	NA	NA	NA
"ENSG00000206659.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206660.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206661.1_SNORA70"	NA	NA	NA	NA	NA	NA
"ENSG00000206662.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206663.1_Y_RNA"	NA	0	NA	NA	NA	NA
"ENSG00000206665.1_RNU6-573P"	NA	NA	NA	NA	NA	NA
"ENSG00000206669.1_Y_RNA"	NA	NA	NA	NA	0	NA
"ENSG00000206671.1_RNU6-471P"	NA	NA	NA	NA	NA	NA
"ENSG00000206672.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206674.1_RNU6-945P"	0	0	0	NA	-0.566164162437365	NA
"ENSG00000206675.1_RNU6-32P"	NA	0	NA	NA	0	NA
"ENSG00000206676.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206677.2_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206678.1_RNU6-144P"	NA	NA	NA	NA	NA	NA
"ENSG00000206679.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206680.1_SNORD21"	NA	NA	NA	NA	NA	NA
"ENSG00000206681.1_RNU6-730P"	NA	NA	NA	NA	NA	NA
"ENSG00000206682.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206684.1_RNU6-157P"	NA	NA	NA	NA	NA	NA
"ENSG00000206685.1_RNU6-1189P"	0	0	0	NA	0.905355919598967	NA
"ENSG00000206686.1_RNU6-1036P"	NA	NA	NA	NA	NA	NA
"ENSG00000206687.1_RNU1-109P"	NA	0	NA	NA	NA	NA
"ENSG00000206688.1_SNORD116-18"	NA	NA	NA	NA	NA	NA
"ENSG00000206690.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206692.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206693.1_SNORA56"	NA	NA	NA	NA	NA	NA
"ENSG00000206695.1_RNU6-442P"	NA	NA	NA	NA	NA	NA
"ENSG00000206697.1_RNY1P8"	NA	NA	NA	NA	NA	NA
"ENSG00000206698.1_RNU1-73P"	NA	0	NA	NA	0	NA
"ENSG00000206699.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206700.1_RNU6-723P"	NA	NA	NA	NA	NA	NA
"ENSG00000206701.1_RNU6-1040P"	NA	NA	NA	NA	NA	NA
"ENSG00000206702.1_RNU1-11P"	NA	NA	NA	NA	0	NA
"ENSG00000206703.1_RNU6-128P"	NA	NA	NA	NA	NA	NA
"ENSG00000206704.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206705.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206706.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206708.1_RNU6-1227P"	NA	NA	NA	NA	NA	NA
"ENSG00000206709.1_RNU6-1080P"	NA	NA	NA	NA	NA	NA
"ENSG00000206710.1_RNU6-147P"	NA	NA	NA	NA	NA	NA
"ENSG00000206711.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206712.1_RNU6-26P"	0	-0.593053659856835	0	NA	0	0
"ENSG00000206713.1_Y_RNA"	NA	0.96799242524506	NA	NA	NA	NA
"ENSG00000206714.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206715.1_RNU6-444P"	NA	0	NA	NA	0	NA
"ENSG00000206716.1_RNU6-133P"	NA	NA	NA	NA	NA	NA
"ENSG00000206717.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206718.1_RNU6-546P"	NA	NA	NA	NA	NA	NA
"ENSG00000206719.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206721.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206722.1_RNU6-1074P"	NA	NA	NA	NA	NA	NA
"ENSG00000206723.1_RNU6-1056P"	NA	NA	NA	NA	NA	NA
"ENSG00000206724.1_RNU6-756P"	NA	NA	NA	NA	NA	NA
"ENSG00000206725.1_RNU6-1027P"	NA	NA	NA	NA	NA	NA
"ENSG00000206726.1_RNU6-259P"	NA	NA	NA	NA	NA	NA
"ENSG00000206727.1_SNORD116-9"	NA	NA	NA	NA	NA	NA
"ENSG00000206728.1_Y_RNA"	0	-1.1740710360178	0	NA	0	NA
"ENSG00000206729.1_RNU6-1126P"	NA	NA	NA	NA	NA	NA
"ENSG00000206730.1_RNU6-468P"	NA	NA	NA	NA	NA	NA
"ENSG00000206731.1_AC074091.1"	NA	-0.725566057501763	NA	NA	-1.15032571803454	NA
"ENSG00000206732.1_RNU6-936P"	NA	NA	NA	NA	NA	NA
"ENSG00000206733.1_RNU6-641P"	NA	NA	NA	NA	NA	NA
"ENSG00000206734.1_Y_RNA"	NA	NA	NA	NA	0	NA
"ENSG00000206737.1_RNVU1-18"	NA	NA	NA	NA	0	NA
"ENSG00000206738.1_Y_RNA"	NA	0	NA	NA	NA	NA
"ENSG00000206739.1_Y_RNA"	0	0	0	NA	0	NA
"ENSG00000206741.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206743.1_RNU6-484P"	NA	-0.901394058468173	NA	NA	0	NA
"ENSG00000206744.1_RNU6-620P"	NA	NA	NA	NA	NA	NA
"ENSG00000206745.1_RNU6-643P"	NA	NA	NA	NA	NA	NA
"ENSG00000206746.1_RNU6-142P"	NA	NA	NA	NA	NA	NA
"ENSG00000206747.1_RNU6-245P"	NA	NA	NA	NA	NA	NA
"ENSG00000206749.1_RNU6-1083P"	NA	NA	NA	NA	NA	NA
"ENSG00000206751.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206752.1_RNU6-1323P"	NA	NA	NA	NA	NA	NA
"ENSG00000206754.1_SNORD101"	0	0	0	0	0	0
"ENSG00000206755.1_SNORA30"	NA	0	NA	NA	0	NA
"ENSG00000206756.1_Y_RNA"	NA	-1.36137058444603	NA	NA	NA	NA
"ENSG00000206758.1_RNU6-317P"	NA	NA	NA	NA	NA	NA
"ENSG00000206759.1_RNU6-787P"	NA	NA	NA	NA	NA	NA
"ENSG00000206760.1_SNORA6"	NA	NA	NA	NA	NA	NA
"ENSG00000206762.1_RNU6-418P"	0	0	0	0	0	0
"ENSG00000206763.1_RNU6-10P"	NA	0	NA	NA	0	NA
"ENSG00000206764.1_RNU6-152P"	NA	NA	NA	NA	NA	NA
"ENSG00000206765.1_RNU6-203P"	NA	NA	NA	NA	NA	NA
"ENSG00000206766.1_RNU6-435P"	NA	NA	NA	NA	NA	NA
"ENSG00000206767.1_RNU6-949P"	NA	NA	NA	NA	NA	NA
"ENSG00000206768.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206769.1_RNU6-116P"	NA	NA	NA	NA	NA	NA
"ENSG00000206770.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206772.1_RNU6-44P"	NA	NA	NA	NA	NA	NA
"ENSG00000206774.1_RNU6-211P"	NA	NA	NA	NA	NA	NA
"ENSG00000206775.1_SNORD37"	NA	NA	NA	NA	NA	NA
"ENSG00000206776.1_AC021733.1"	NA	NA	NA	NA	NA	NA
"ENSG00000206777.1_RNU6-637P"	NA	NA	NA	NA	NA	NA
"ENSG00000206778.1_RNU6-213P"	NA	0	NA	NA	0	NA
"ENSG00000206779.1_Y_RNA"	NA	-1.41474577244187	NA	NA	NA	NA
"ENSG00000206780.1_SNORA75B"	NA	NA	NA	NA	NA	NA
"ENSG00000206781.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206782.1_RNU6-224P"	NA	NA	NA	NA	NA	NA
"ENSG00000206784.1_Y_RNA"	NA	0	NA	NA	NA	NA
"ENSG00000206785.1_SNORA15B-2"	NA	-0.600280561641937	NA	NA	0	NA
"ENSG00000206786.1_RNU6-701P"	NA	NA	NA	NA	NA	NA
"ENSG00000206787.1_RNU6-76P"	NA	NA	NA	NA	NA	NA
"ENSG00000206788.1_RNU6-629P"	NA	NA	NA	NA	NA	NA
"ENSG00000206790.1_Y_RNA"	NA	-0.773415818691048	NA	NA	0	NA
"ENSG00000206791.1_RNU1-129P"	NA	0	NA	NA	0	NA
"ENSG00000206792.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206795.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206796.1_RNU6-811P"	NA	NA	NA	NA	NA	NA
"ENSG00000206797.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206799.1_SNORA32"	NA	NA	NA	NA	NA	NA
"ENSG00000206800.1_RNY3P7"	NA	0	NA	NA	NA	NA
"ENSG00000206801.1_RNU6-639P"	NA	NA	NA	NA	NA	NA
"ENSG00000206802.1_RNU6-926P"	NA	NA	NA	NA	NA	NA
"ENSG00000206803.1_RNU6-968P"	NA	0	NA	NA	0	NA
"ENSG00000206804.1_RNU6-1293P"	NA	NA	NA	NA	NA	NA
"ENSG00000206805.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206806.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206807.1_RNU6-815P"	NA	NA	NA	NA	NA	NA
"ENSG00000206808.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206811.1_SNORA10"	NA	NA	NA	NA	NA	NA
"ENSG00000206812.1_RNU6-38P"	NA	NA	NA	NA	NA	NA
"ENSG00000206813.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206814.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206815.1_RNU6-483P"	NA	0	NA	NA	0	NA
"ENSG00000206816.1_Y_RNA"	0	-0.598561757922999	0	NA	0	NA
"ENSG00000206817.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000206818.1_RNU6-849P"	NA	NA	NA	NA	NA	NA
"ENSG00000206819.1_RNU6-260P"	NA	0	NA	NA	NA	NA
"ENSG00000206820.1_RNU1-138P"	NA	NA	NA	NA	0	NA
"ENSG00000206822.1_Y_RNA"	NA	0	NA	NA	0	NA
"ENSG00000206824.1_Y_RNA"	NA	-0.933384965033348	NA	NA	-0.946382840156402	NA
"ENSG00000206826.1_RNU6-974P"	NA	NA	NA	NA	NA	NA
"ENSG00000206827.1_RNU6-1032P"	NA	NA	NA	NA	NA	NA
